"event_id","subject_id","cna_type","input_row","chrom","genomic_start","genomic_end","width_bp","exon_order","transcript_exon_rank","exon_id","exon_cds_start","exon_cds_end","overlap_start","overlap_end","coding_overlap_bp","exon_coding_fraction","passes_exon_overlap","coding_fraction","n_affected_exons","localization_class","complete_structural_mapping","structurally_localizable"
"CNA_event_000467","PAWJYN","HOMDEL",467,"9",21825601,21993800,168200,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000467","PAWJYN","HOMDEL",467,"9",21825601,21993800,168200,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000468","PAWJKM","HOMDEL",468,"9",20614801,25898500,5283700,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000468","PAWJKM","HOMDEL",468,"9",20614801,25898500,5283700,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000468","PAWJKM","HOMDEL",468,"9",20614801,25898500,5283700,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000469","PAWJDS","HOMDEL",469,"9",20236701,23362800,3126100,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000469","PAWJDS","HOMDEL",469,"9",20236701,23362800,3126100,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000469","PAWJDS","HOMDEL",469,"9",20236701,23362800,3126100,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000470","PAWIWS","HOMDEL",470,"9",21826401,22699600,873200,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000470","PAWIWS","HOMDEL",470,"9",21826401,22699600,873200,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000470","PAWIWS","HOMDEL",470,"9",21826401,22699600,873200,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000471","PAWIRN","HOMDEL",471,"9",21834001,21993800,159800,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000471","PAWIRN","HOMDEL",471,"9",21834001,21993800,159800,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000471","PAWIRN","HOMDEL",471,"9",21834001,21993800,159800,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000472","PAWIRJ","HOMDEL",472,"9",20749601,22371100,1621500,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000472","PAWIRJ","HOMDEL",472,"9",20749601,22371100,1621500,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000472","PAWIRJ","HOMDEL",472,"9",20749601,22371100,1621500,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000473","PAWIIR","HOMDEL",473,"9",21820601,22008500,187900,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000473","PAWIIR","HOMDEL",473,"9",21820601,22008500,187900,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000473","PAWIIR","HOMDEL",473,"9",21820601,22008500,187900,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000474","PAWGYW","HOMDEL",474,"9",21602701,22496500,893800,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000474","PAWGYW","HOMDEL",474,"9",21602701,22496500,893800,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000474","PAWGYW","HOMDEL",474,"9",21602701,22496500,893800,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000475","PAWGDG","HOMDEL",475,"9",21701701,23079900,1378200,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000475","PAWGDG","HOMDEL",475,"9",21701701,23079900,1378200,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000475","PAWGDG","HOMDEL",475,"9",21701701,23079900,1378200,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000476","PAWGCK","HOMDEL",476,"9",21873001,22211300,338300,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000476","PAWGCK","HOMDEL",476,"9",21873001,22211300,338300,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000476","PAWGCK","HOMDEL",476,"9",21873001,22211300,338300,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000477","PAWESJ","HOMDEL",477,"9",21827301,21993000,165700,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000477","PAWESJ","HOMDEL",477,"9",21827301,21993000,165700,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000477","PAWESJ","HOMDEL",477,"9",21827301,21993000,165700,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000478","PAWDEK","HOMDEL",478,"9",21102601,22479300,1376700,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000478","PAWDEK","HOMDEL",478,"9",21102601,22479300,1376700,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000478","PAWDEK","HOMDEL",478,"9",21102601,22479300,1376700,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000479","PAWCWL","HOMDEL",479,"9",21825501,21993800,168300,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000479","PAWCWL","HOMDEL",479,"9",21825501,21993800,168300,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000479","PAWCWL","HOMDEL",479,"9",21825501,21993800,168300,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000480","PAWBMY","HOMDEL",480,"9",20428901,23523200,3094300,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000480","PAWBMY","HOMDEL",480,"9",20428901,23523200,3094300,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000480","PAWBMY","HOMDEL",480,"9",20428901,23523200,3094300,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000481","PAWBGD","HOMDEL",481,"9",21782101,22115900,333800,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000481","PAWBGD","HOMDEL",481,"9",21782101,22115900,333800,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000481","PAWBGD","HOMDEL",481,"9",21782101,22115900,333800,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000482","PAWAYT","HOMDEL",482,"9",21893201,21975100,81900,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000482","PAWAYT","HOMDEL",482,"9",21893201,21975100,81900,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000482","PAWAYT","HOMDEL",482,"9",21893201,21975100,81900,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000483","PAWAIN","HOMDEL",483,"9",21825601,21993800,168200,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000483","PAWAIN","HOMDEL",483,"9",21825601,21993800,168200,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000483","PAWAIN","HOMDEL",483,"9",21825601,21993800,168200,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000484","PAWAIM","HOMDEL",484,"9",21827901,21993800,165900,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000484","PAWAIM","HOMDEL",484,"9",21827901,21993800,165900,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000484","PAWAIM","HOMDEL",484,"9",21827901,21993800,165900,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000485","PAWABB","HOMDEL",485,"9",21962501,22042600,80100,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000485","PAWABB","HOMDEL",485,"9",21962501,22042600,80100,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000485","PAWABB","HOMDEL",485,"9",21962501,22042600,80100,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000486","PAVZTC","HOMDEL",486,"9",21972101,22034100,62000,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,0.320512820512821,1,"high_resolution_le_50pct",TRUE,TRUE
"CNA_event_000488","PAVYSR","HOMDEL",488,"9",21966501,21991600,25100,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000488","PAVYSR","HOMDEL",488,"9",21966501,21991600,25100,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000488","PAVYSR","HOMDEL",488,"9",21966501,21991600,25100,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000489","PAVXYS","HOMDEL",489,"9",21879501,22076700,197200,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000489","PAVXYS","HOMDEL",489,"9",21879501,22076700,197200,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000489","PAVXYS","HOMDEL",489,"9",21879501,22076700,197200,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000490","PAVXUW","HOMDEL",490,"9",21907701,22103700,196000,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000490","PAVXUW","HOMDEL",490,"9",21907701,22103700,196000,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000490","PAVXUW","HOMDEL",490,"9",21907701,22103700,196000,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000491","PAVXPD","HOMDEL",491,"9",21789801,22118200,328400,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000491","PAVXPD","HOMDEL",491,"9",21789801,22118200,328400,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000491","PAVXPD","HOMDEL",491,"9",21789801,22118200,328400,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000492","PAVWNL","HOMDEL",492,"9",21947001,22067600,120600,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000492","PAVWNL","HOMDEL",492,"9",21947001,22067600,120600,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000492","PAVWNL","HOMDEL",492,"9",21947001,22067600,120600,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000493","PAVWLX","HOMDEL",493,"9",21826801,22496500,669700,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000493","PAVWLX","HOMDEL",493,"9",21826801,22496500,669700,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000493","PAVWLX","HOMDEL",493,"9",21826801,22496500,669700,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000494","PAVWJL","HOMDEL",494,"9",21837101,21993800,156700,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000494","PAVWJL","HOMDEL",494,"9",21837101,21993800,156700,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000494","PAVWJL","HOMDEL",494,"9",21837101,21993800,156700,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000495","PAVVHL","HOMDEL",495,"9",21827701,21975100,147400,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000495","PAVVHL","HOMDEL",495,"9",21827701,21975100,147400,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000495","PAVVHL","HOMDEL",495,"9",21827701,21975100,147400,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000496","PAVUKV","HOMDEL",496,"9",21849401,22393600,544200,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000496","PAVUKV","HOMDEL",496,"9",21849401,22393600,544200,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000496","PAVUKV","HOMDEL",496,"9",21849401,22393600,544200,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000497","PAVUCS","HOMDEL",497,"9",21827301,21994500,167200,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000497","PAVUCS","HOMDEL",497,"9",21827301,21994500,167200,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000497","PAVUCS","HOMDEL",497,"9",21827301,21994500,167200,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000499","PAVTAT","HOMDEL",499,"9",21910501,22496500,586000,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000499","PAVTAT","HOMDEL",499,"9",21910501,22496500,586000,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000499","PAVTAT","HOMDEL",499,"9",21910501,22496500,586000,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000500","PAVRUJ","HOMDEL",500,"9",21803001,21978500,175500,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000500","PAVRUJ","HOMDEL",500,"9",21803001,21978500,175500,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000500","PAVRUJ","HOMDEL",500,"9",21803001,21978500,175500,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000501","PAVPEN","HOMDEL",501,"9",21967301,21978300,11000,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000501","PAVPEN","HOMDEL",501,"9",21967301,21978300,11000,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000501","PAVPEN","HOMDEL",501,"9",21967301,21978300,11000,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000502","PAVPCU","HOMDEL",502,"9",21743801,23297800,1554000,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000502","PAVPCU","HOMDEL",502,"9",21743801,23297800,1554000,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000502","PAVPCU","HOMDEL",502,"9",21743801,23297800,1554000,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000503","PAVNRN","HOMDEL",503,"9",21836101,21993800,157700,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000503","PAVNRN","HOMDEL",503,"9",21836101,21993800,157700,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000503","PAVNRN","HOMDEL",503,"9",21836101,21993800,157700,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000504","PAVNHX","HOMDEL",504,"9",21503201,22374500,871300,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000504","PAVNHX","HOMDEL",504,"9",21503201,22374500,871300,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000504","PAVNHX","HOMDEL",504,"9",21503201,22374500,871300,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000505","PAVMLG","HOMDEL",505,"9",21256501,21982900,726400,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000505","PAVMLG","HOMDEL",505,"9",21256501,21982900,726400,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000505","PAVMLG","HOMDEL",505,"9",21256501,21982900,726400,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000506","PAVMGW","HOMDEL",506,"9",21519501,22203700,684200,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000506","PAVMGW","HOMDEL",506,"9",21519501,22203700,684200,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000506","PAVMGW","HOMDEL",506,"9",21519501,22203700,684200,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000507","PAVLWU","HOMDEL",507,"9",21812601,22006000,193400,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000507","PAVLWU","HOMDEL",507,"9",21812601,22006000,193400,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000507","PAVLWU","HOMDEL",507,"9",21812601,22006000,193400,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000508","PAVKUU","HOMDEL",508,"9",21728401,23362800,1634400,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000508","PAVKUU","HOMDEL",508,"9",21728401,23362800,1634400,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000508","PAVKUU","HOMDEL",508,"9",21728401,23362800,1634400,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000509","PAVKPV","HOMDEL",509,"9",21904801,22496500,591700,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000509","PAVKPV","HOMDEL",509,"9",21904801,22496500,591700,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000509","PAVKPV","HOMDEL",509,"9",21904801,22496500,591700,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000510","PAVJWE","HOMDEL",510,"9",21970601,22964500,993900,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,0.976495726495726,2,"very_low_resolution_90_lt_100pct",TRUE,TRUE
"CNA_event_000510","PAVJWE","HOMDEL",510,"9",21970601,22964500,993900,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,0.976495726495726,2,"very_low_resolution_90_lt_100pct",TRUE,TRUE
"CNA_event_000511","PAVJRI","HOMDEL",511,"9",19882801,22496500,2613700,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000511","PAVJRI","HOMDEL",511,"9",19882801,22496500,2613700,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000511","PAVJRI","HOMDEL",511,"9",19882801,22496500,2613700,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000512","PAVHVN","HOMDEL",512,"9",21875401,21983300,107900,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000512","PAVHVN","HOMDEL",512,"9",21875401,21983300,107900,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000512","PAVHVN","HOMDEL",512,"9",21875401,21983300,107900,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000513","PAVFIF","HOMDEL",513,"9",21809701,21979500,169800,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000513","PAVFIF","HOMDEL",513,"9",21809701,21979500,169800,2,2,"ENSE00003496053",21970902,21971208,21970902,21971208,307,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000513","PAVFIF","HOMDEL",513,"9",21809701,21979500,169800,3,3,"ENSE00003529527",21968232,21968242,21968232,21968242,11,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
"CNA_event_000514","PAVFAX","HOMDEL",514,"9",21892301,22089800,197500,1,1,"ENSE00001833804",21974678,21974827,21974678,21974827,150,1,TRUE,1,3,"whole_coding_sequence",TRUE,FALSE
